,Temprature,Smoke_8m_above_ground,Vertically Integrated Smoke,Dew Point,Wind Speed,Relative Humidity,Specific Humidity,Downward Long-Wave Rad. Flux,Downward Short-Wave Rad. Flux,Ground Heat Flux,Wind Gust ,Height of the Level of Free Convection,Upward Long-Wave Rad. Flux ,Upward Short-Wave Rad. Flux
2023-07-01 12:00:00,289.75,0.0,7.152557373046875e-07,280.0,2.876953125,46.59375,0.00714111328125,315.25,0.0,30.0,3.1640625,1294.0,352.0,0.0
2023-07-01 13:00:00,291.0,0.0,7.152557373046875e-07,280.25,2.189453125,48.1875,0.007251739501953125,312.75,125.0,0.0,3.4765625,1294.0,357.5,29.0
2023-07-01 14:00:00,295.5,0.0,7.748603820800781e-07,281.5,2.9375,44.09375,0.007801055908203125,318.75,314.0,-60.0,4.41015625,1294.0,380.25,67.125
2023-07-01 15:00:00,301.0,0.0,8.344650268554688e-07,281.5,3.689453125,36.6875,0.00778961181640625,324.25,513.5,-110.0,4.3203125,1294.0,409.75,102.25
2023-07-01 16:00:00,305.0,0.0,7.748603820800781e-07,281.25,2.81640625,32.0,0.00772857666015625,333.25,694.5,-60.0,3.142578125,1294.0,431.75,130.25
2023-07-01 17:00:00,308.75,0.0,7.152557373046875e-07,280.0,1.1875,26.40625,0.00701904296875,341.25,844.0,-80.0,1.9287109375,1294.0,453.0,151.375
2023-07-01 18:00:00,313.25,0.0,6.556510925292969e-07,279.25,0.62646484375,22.90625,0.006710052490234375,345.0,954.0,-160.0,1.2626953125,1294.0,480.0,166.125
2023-07-01 19:00:00,315.0,0.0,7.152557373046875e-07,278.0,0.81396484375,19.90625,0.0061492919921875,345.25,1014.0,-150.0,1.328125,1294.0,492.0,173.875
2023-07-01 20:00:00,315.75,0.0,7.748603820800781e-07,276.5,2.375,17.203125,0.0055389404296875,346.5,1015.0,-120.0,2.728515625,1294.0,495.5,174.375
2023-07-01 21:00:00,314.75,0.0,1.1920928955078125e-06,277.25,3.814453125,17.59375,0.00582122802734375,347.75,960.0,-60.0,4.8125,1294.0,489.25,168.0
2023-07-01 22:00:00,314.75,0.0,3.7550926208496094e-06,275.75,3.939453125,15.703125,0.005321502685546875,347.0,855.0,-60.0,4.9375,1294.0,489.5,154.625
2023-07-01 23:00:00,313.25,0.0,4.76837158203125e-07,276.5,3.37890625,16.296875,0.0055084228515625,344.75,706.0,-30.0,4.38671875,1294.0,480.5,134.0
2023-07-02 00:00:00,311.75,0.0,4.172325134277344e-07,274.5,3.06640625,13.8984375,0.004871368408203125,347.75,519.5,-20.0,4.859375,1294.0,471.25,104.875
2023-07-02 01:00:00,308.75,0.0,2.980232238769531e-07,277.25,2.376953125,17.09375,0.00582122802734375,349.5,318.0,40.0,4.46484375,1294.0,453.0,69.125
2023-07-02 02:00:00,305.75,0.0,2.980232238769531e-07,277.5,0.94189453125,17.59375,0.005970001220703125,350.5,123.1875,100.0,3.3125,1294.0,435.5,29.0
2023-07-02 03:00:00,302.0,0.0,2.980232238769531e-07,278.5,1.25390625,20.796875,0.00640869140625,347.75,0.0,110.0,2.279296875,1294.0,415.25,0.0
2023-07-02 04:00:00,298.5,0.0,3.5762786865234375e-07,276.75,1.751953125,21.796875,0.0056610107421875,341.25,0.0,80.0,2.927734375,1294.0,396.0,0.0
2023-07-02 05:00:00,296.25,0.0,4.172325134277344e-07,277.0,3.689453125,23.296875,0.005771636962890625,402.5,-10000.0,80.0,4.98828125,1294.0,384.5,-10000.0
2023-07-02 06:00:00,297.5,0.0,3.5762786865234375e-07,281.5,5.6875,31.796875,0.0078887939453125,352.75,-10000.0,30.0,10.359375,1294.0,391.25,-10000.0
2023-07-02 07:00:00,298.75,0.0,3.5762786865234375e-07,277.0,4.6875,22.296875,0.00579071044921875,371.25,-10000.0,40.0,10.546875,1294.0,398.0,-10000.0
2023-07-02 08:00:00,297.5,0.0,2.980232238769531e-07,278.0,3.814453125,26.09375,0.006160736083984375,334.75,-10000.0,72.0,5.48828125,1294.0,391.25,-10000.0
2023-07-02 09:00:00,295.25,0.0,2.980232238769531e-07,278.5,2.126953125,31.09375,0.00640106201171875,326.75,0.0,91.0,2.173828125,1294.0,378.5,0.0
2023-07-02 10:00:00,295.0,0.0,2.980232238769531e-07,276.75,2.626953125,27.296875,0.00563812255859375,325.0,0.0,50.0,3.66796875,1294.0,378.25,0.0
2023-07-02 11:00:00,293.0,0.0,3.5762786865234375e-07,279.0,2.5625,35.3125,0.006610870361328125,325.75,0.0,100.0,4.58203125,1294.0,368.0,0.0
2023-07-02 12:00:00,293.0,0.0,2.980232238769531e-07,280.25,3.00390625,37.90625,0.00727081298828125,326.75,0.0,98.0,4.4140625,1294.0,367.5,0.0
2023-07-02 13:00:00,295.0,0.0,3.5762786865234375e-07,280.5,2.314453125,39.8125,0.0073699951171875,327.0,121.375,20.0,3.052734375,1294.0,378.25,28.125
2023-07-02 14:00:00,298.5,0.0,3.5762786865234375e-07,280.75,1.6884765625,34.40625,0.007450103759765625,332.5,309.75,-20.0,2.833984375,1294.0,396.0,66.25
2023-07-02 15:00:00,302.75,0.0,2.980232238769531e-07,281.25,2.689453125,33.0,0.007770538330078125,334.25,508.0,-80.0,3.87890625,1294.0,419.75,101.25
2023-07-02 16:00:00,306.75,0.0,3.5762786865234375e-07,282.5,2.251953125,31.90625,0.0084075927734375,342.75,689.0,-44.0,2.322265625,1294.0,441.75,129.375
2023-07-02 17:00:00,309.75,0.0,3.5762786865234375e-07,281.25,1.4423828125,27.40625,0.00778961181640625,342.25,845.0,-50.0,2.802734375,1294.0,459.75,151.75
2023-07-02 18:00:00,314.0,0.0,3.5762786865234375e-07,277.0,1.5009765625,17.90625,0.005771636962890625,345.75,957.0,-110.0,3.62109375,1294.0,485.25,166.625
2023-07-02 19:00:00,315.25,0.0,4.172325134277344e-07,275.25,3.568359375,15.1015625,0.0051116943359375,347.75,1014.0,-90.0,6.359375,1294.0,493.0,173.875
2023-07-02 20:00:00,316.25,0.0,4.172325134277344e-07,276.5,2.939453125,16.09375,0.005588531494140625,353.5,1011.0,-90.0,6.8671875,1294.0,499.5,173.75
2023-07-02 21:00:00,316.5,0.0,4.172325134277344e-07,276.25,2.880859375,15.1015625,0.005451202392578125,355.5,955.0,-80.0,7.078125,1294.0,501.0,167.125
2023-07-02 22:00:00,315.75,0.0,4.172325134277344e-07,277.25,2.943359375,15.8984375,0.005901336669921875,357.5,849.0,-40.0,7.0703125,1294.0,496.75,153.5
2023-07-02 23:00:00,315.0,0.0,3.5762786865234375e-07,276.0,3.626953125,14.203125,0.00534820556640625,356.25,699.5,-30.0,7.0546875,1294.0,490.5,132.875
2023-07-03 00:00:00,312.75,0.0,3.5762786865234375e-07,275.5,3.193359375,13.6015625,0.005199432373046875,356.0,516.0,20.0,8.0625,1294.0,476.5,104.25
2023-07-03 01:00:00,309.0,0.0,3.5762786865234375e-07,274.75,3.751953125,13.3984375,0.00492095947265625,381.0,139.875,50.0,8.4609375,1294.0,455.75,30.375
2023-07-03 02:00:00,306.5,0.0,4.172325134277344e-07,275.5,3.001953125,14.3984375,0.005191802978515625,355.5,117.625,70.0,5.73046875,1294.0,440.25,27.75
2023-07-03 03:00:00,302.25,0.0,4.76837158203125e-07,277.75,0.9404296875,18.5,0.006099700927734375,349.25,0.0,130.0,2.8515625,1294.0,415.75,0.0
2023-07-03 04:00:00,299.75,0.0,4.76837158203125e-07,274.5,2.318359375,16.40625,0.004871368408203125,342.25,0.0,40.0,2.916015625,1294.0,402.75,0.0
2023-07-03 05:00:00,296.5,0.0,4.76837158203125e-07,276.25,1.939453125,21.09375,0.005519866943359375,337.25,-10000.0,120.0,3.3515625,1294.0,386.0,-10000.0
2023-07-03 06:00:00,295.25,0.0,4.76837158203125e-07,277.75,1.6904296875,23.59375,0.0060882568359375,339.25,-10000.0,120.0,2.865234375,1294.0,379.5,-10000.0
2023-07-03 07:00:00,294.75,0.0,4.76837158203125e-07,278.0,2.876953125,29.203125,0.006221771240234375,331.75,-10000.0,80.0,3.8125,1294.0,376.25,-10000.0
2023-07-03 08:00:00,294.25,0.0,5.364418029785156e-07,278.0,2.501953125,29.796875,0.006160736083984375,329.5,-10000.0,70.0,4.265625,1294.0,374.5,-10000.0
2023-07-03 09:00:00,293.75,0.0,5.960464477539062e-07,277.5,3.0625,29.09375,0.005950927734375,328.75,0.0,60.0,4.40234375,1294.0,371.75,0.0
2023-07-03 10:00:00,293.0,0.0,5.364418029785156e-07,277.75,3.314453125,30.09375,0.0060882568359375,327.75,0.0,70.0,5.11328125,1294.0,367.75,0.0
2023-07-03 11:00:00,293.0,0.0,5.960464477539062e-07,277.75,2.939453125,30.0,0.0060882568359375,326.75,0.0,70.0,4.328125,1294.0,367.25,0.0
2023-07-03 12:00:00,293.25,0.0,6.556510925292969e-07,278.5,3.3125,32.09375,0.006450653076171875,327.5,0.0,80.0,4.421875,1294.0,368.75,0.0
2023-07-03 13:00:00,293.75,0.0,6.556510925292969e-07,279.75,2.251953125,36.0,0.006988525390625,326.75,121.1875,50.0,3.185546875,1294.0,371.75,28.125
2023-07-03 14:00:00,298.75,0.0,5.960464477539062e-07,279.75,3.626953125,31.796875,0.007038116455078125,332.0,308.75,-35.0,6.8515625,1294.0,397.0,66.125
2023-07-03 15:00:00,303.0,0.0,5.960464477539062e-07,279.75,2.751953125,28.90625,0.007038116455078125,334.0,507.5,-110.0,4.67578125,1294.0,421.0,101.25
2023-07-03 16:00:00,307.5,0.0,6.556510925292969e-07,279.5,1.5029296875,24.90625,0.006839752197265625,339.0,692.0,-110.0,1.5205078125,1294.0,446.0,130.0
2023-07-03 17:00:00,311.0,0.0,7.152557373046875e-07,278.25,1.7529296875,19.5,0.00624847412109375,346.75,844.0,-100.0,3.384765625,1294.0,467.0,151.625
2023-07-03 18:00:00,312.5,0.0,6.556510925292969e-07,277.5,4.56640625,17.59375,0.0059814453125,351.75,951.0,-60.0,5.8515625,1294.0,476.25,165.625
2023-07-03 19:00:00,313.75,0.0,5.364418029785156e-07,277.5,5.00390625,16.40625,0.006031036376953125,361.0,1002.0,-60.0,7.14453125,1294.0,483.25,172.125
2023-07-03 20:00:00,316.0,0.0,4.76837158203125e-07,277.0,2.939453125,14.703125,0.005771636962890625,371.0,991.0,-80.0,8.328125,1294.0,497.5,170.375
2023-07-03 21:00:00,318.75,0.0,4.172325134277344e-07,273.25,6.44140625,10.5,0.004421234130859375,381.5,898.0,-160.0,10.125,1294.0,515.0,157.125
2023-07-03 22:00:00,318.75,0.0,4.172325134277344e-07,274.5,6.5078125,11.796875,0.004848480224609375,366.25,843.0,-120.0,9.78125,1294.0,515.5,152.625
2023-07-03 23:00:00,316.5,0.0,4.172325134277344e-07,275.25,3.689453125,12.203125,0.005168914794921875,375.0,604.5,-40.0,5.6640625,1294.0,501.5,114.875
2023-07-04 00:00:00,309.25,0.0,4.76837158203125e-07,274.75,3.751953125,13.203125,0.004940032958984375,398.5,192.625,0.0,4.88671875,1294.0,456.75,38.875
2023-07-04 01:00:00,305.25,0.0,5.960464477539062e-07,277.5,0.50244140625,17.59375,0.0059814453125,364.75,242.0,50.0,3.646484375,1294.0,433.75,52.625
2023-07-04 02:00:00,301.75,0.0,8.344650268554688e-07,279.0,3.564453125,22.796875,0.00672149658203125,352.75,111.6875,80.0,7.3046875,1294.0,414.25,26.375
2023-07-04 03:00:00,301.75,0.0,1.4901161193847656e-06,278.0,1.5634765625,20.296875,0.0061798095703125,399.0,0.0,20.0,5.88671875,1294.0,413.75,0.0
2023-07-04 04:00:00,300.25,0.0,2.086162567138672e-06,280.5,2.3125,26.703125,0.007350921630859375,378.5,0.0,90.0,6.359375,1294.0,405.0,0.0
2023-07-04 05:00:00,301.25,0.0,4.410743713378906e-06,276.75,4.19140625,20.59375,0.005710601806640625,392.0,-10000.0,0.0,10.3046875,1294.0,411.75,-10000.0
2023-07-04 06:00:00,299.75,0.0,4.351139068603516e-06,278.75,6.1875,25.40625,0.006500244140625,342.0,-10000.0,40.0,13.03125,1294.0,403.25,-10000.0
2023-07-04 07:00:00,299.5,0.0,4.5299530029296875e-06,277.75,2.50390625,24.40625,0.006038665771484375,384.5,-10000.0,10.0,8.859375,1294.0,402.25,-10000.0
2023-07-04 08:00:00,298.0,0.0,3.5762786865234375e-06,279.25,2.064453125,28.40625,0.006778717041015625,380.5,-10000.0,80.0,6.48046875,1294.0,393.0,-10000.0
2023-07-04 09:00:00,296.25,0.0,2.7418136596679688e-06,280.0,1.1904296875,31.09375,0.007091522216796875,381.75,0.0,90.0,3.861328125,1294.0,384.0,0.0
2023-07-04 10:00:00,296.0,0.0,2.4437904357910156e-06,282.0,0.68994140625,40.09375,0.008209228515625,343.0,0.0,60.0,0.99462890625,1294.0,382.75,0.0
2023-07-04 11:00:00,294.5,0.0,2.086162567138672e-06,285.0,0.43798828125,50.59375,0.0099334716796875,383.25,0.0,120.0,2.849609375,1294.0,376.0,0.0
2023-07-04 12:00:00,295.25,0.0,1.7285346984863281e-06,287.25,0.876953125,62.40625,0.01152801513671875,381.5,0.0,20.0,2.970703125,1294.0,378.75,0.0
2023-07-04 13:00:00,297.25,0.0,1.6093254089355469e-06,283.5,1.376953125,48.0,0.00907135009765625,373.0,35.40625,-130.0,1.662109375,1294.0,389.75,8.25
2023-07-04 14:00:00,299.0,0.0,1.8477439880371094e-06,279.75,2.875,31.40625,0.006938934326171875,379.5,47.90625,-50.0,5.44140625,1294.0,399.0,10.2734375
2023-07-04 15:00:00,301.75,0.0,2.2649765014648438e-06,280.5,2.751953125,29.90625,0.00733184814453125,337.0,501.0,-30.0,3.638671875,1294.0,414.25,100.0
2023-07-04 16:00:00,305.5,0.0,2.6226043701171875e-06,279.0,0.689453125,24.796875,0.006641387939453125,341.75,680.0,-70.0,1.84765625,1294.0,435.25,127.875
2023-07-04 17:00:00,306.5,0.0,2.384185791015625e-06,285.75,4.0,43.1875,0.010467529296875,344.0,819.0,30.0,4.40234375,1294.0,440.75,147.25
2023-07-04 18:00:00,309.25,0.0,2.3245811462402344e-06,282.75,3.44140625,33.5,0.00853729248046875,395.0,120.0,50.0,4.34375,1294.0,456.0,20.875
2023-07-04 19:00:00,304.25,0.0,2.205371856689453e-06,283.75,4.625,36.8125,0.009246826171875,394.5,395.0,20.0,5.1484375,1294.0,427.75,67.875
2023-07-04 20:00:00,310.25,0.0,2.682209014892578e-06,279.5,3.755859375,25.59375,0.006839752197265625,343.75,971.0,-60.0,4.8671875,1294.0,462.25,167.0
2023-07-04 21:00:00,310.5,0.0,2.6226043701171875e-06,276.75,6.19140625,21.0,0.005718231201171875,377.5,333.0,-50.0,7.40625,1294.0,464.25,58.25
2023-07-04 22:00:00,310.25,0.0,2.384185791015625e-06,278.0,3.94140625,22.90625,0.006221771240234375,344.25,807.0,-40.0,6.3984375,1294.0,462.75,146.25
2023-07-04 23:00:00,309.75,0.0,2.3245811462402344e-06,278.25,4.62890625,22.59375,0.006320953369140625,345.5,686.5,-20.0,6.76953125,1294.0,459.25,130.5
2023-07-05 00:00:00,308.25,0.0,2.5033950805664062e-06,277.5,2.439453125,21.0,0.00601959228515625,344.0,506.75,0.0,4.17578125,1294.0,450.25,102.5
2023-07-05 01:00:00,306.25,0.0,2.205371856689453e-06,277.5,0.06280517578125,20.5,0.00601959228515625,346.25,308.75,20.0,2.6953125,1294.0,439.25,67.25
2023-07-05 02:00:00,303.75,0.0,2.0265579223632812e-06,277.5,1.1884765625,20.40625,0.005970001220703125,348.0,116.625,60.0,2.220703125,1294.0,424.5,27.5
2023-07-05 03:00:00,300.75,0.0,1.9073486328125e-06,277.0,3.0,20.59375,0.005748748779296875,343.25,0.0,70.0,4.75390625,1294.0,407.5,0.0
2023-07-05 04:00:00,298.25,0.0,1.7881393432617188e-06,279.75,2.6875,28.90625,0.006961822509765625,340.0,0.0,70.0,6.328125,1294.0,394.5,0.0
2023-07-05 05:00:00,297.25,0.0,1.6689300537109375e-06,281.0,1.751953125,34.59375,0.007640838623046875,336.5,-10000.0,20.0,2.916015625,1294.0,389.25,-10000.0
2023-07-05 06:00:00,295.5,0.0,1.6093254089355469e-06,282.25,1.5654296875,39.6875,0.00829315185546875,331.5,-10000.0,80.0,1.5625,1294.0,380.75,-10000.0
2023-07-05 07:00:00,295.0,0.0,1.4901161193847656e-06,282.75,2.626953125,46.59375,0.00858306884765625,326.0,-10000.0,10.0,2.67578125,1294.0,377.5,-10000.0
2023-07-05 08:00:00,293.0,0.0,1.3709068298339844e-06,281.25,2.564453125,42.1875,0.0078277587890625,322.25,-10000.0,60.0,2.728515625,1294.0,367.25,-10000.0
2023-07-05 09:00:00,291.0,0.0,1.430511474609375e-06,281.25,1.689453125,43.8125,0.007740020751953125,320.5,0.0,90.0,1.7294921875,1294.0,357.75,0.0
2023-07-05 10:00:00,290.25,0.0,1.3709068298339844e-06,281.0,1.4384765625,46.1875,0.00762176513671875,317.25,0.0,60.0,1.4375,1294.0,354.75,0.0
2023-07-05 11:00:00,289.0,0.0,1.3113021850585938e-06,283.25,0.50244140625,56.90625,0.00882720947265625,313.25,0.0,120.0,1.015625,1294.0,348.25,0.0
2023-07-05 12:00:00,289.25,0.0,1.3113021850585938e-06,281.25,0.68798828125,48.40625,0.00775909423828125,317.25,0.0,20.0,1.0908203125,1294.0,349.25,0.0
2023-07-05 13:00:00,290.5,0.0,1.3709068298339844e-06,282.25,0.6884765625,57.40625,0.00824737548828125,314.0,116.8125,26.0,0.72900390625,1294.0,355.5,27.125
2023-07-05 14:00:00,297.0,0.0,1.430511474609375e-06,281.5,0.18896484375,47.0,0.00785064697265625,318.75,304.75,-180.0,0.7744140625,1294.0,388.75,65.375
2023-07-05 15:00:00,300.75,0.0,1.3113021850585938e-06,282.5,1.3134765625,44.8125,0.0084991455078125,319.75,505.0,-110.0,1.6943359375,1294.0,408.75,100.875
2023-07-05 16:00:00,304.0,0.0,1.1920928955078125e-06,282.25,0.56689453125,40.1875,0.00833892822265625,325.5,689.0,-60.0,0.9482421875,1294.0,426.5,129.75
2023-07-05 17:00:00,307.5,0.0,1.1324882507324219e-06,282.25,1.376953125,36.6875,0.00833892822265625,329.75,844.0,-70.0,1.7099609375,1294.0,445.75,151.875
2023-07-05 18:00:00,310.0,0.0,1.2516975402832031e-06,282.0,1.9384765625,33.8125,0.00821685791015625,337.5,947.0,-110.0,2.158203125,1294.0,461.0,165.25
2023-07-05 19:00:00,311.0,0.0,1.1920928955078125e-06,282.75,2.87890625,34.0,0.00858306884765625,344.75,1000.0,-60.0,3.6171875,1294.0,467.25,171.875
2023-07-05 20:00:00,313.0,0.0,1.0728836059570312e-06,283.0,3.37890625,32.1875,0.00872039794921875,350.0,999.0,-80.0,4.640625,1294.0,478.25,171.875
2023-07-05 21:00:00,312.5,0.0,1.1920928955078125e-06,282.5,3.251953125,29.203125,0.00836181640625,351.75,945.0,-20.0,4.58203125,1294.0,475.25,165.625
2023-07-05 22:00:00,312.75,0.0,1.3709068298339844e-06,281.5,3.44140625,26.796875,0.00789642333984375,350.25,842.0,-30.0,4.984375,1294.0,478.0,152.5
2023-07-05 23:00:00,312.25,0.0,1.4901161193847656e-06,278.0,4.31640625,20.09375,0.006191253662109375,348.75,692.0,-20.0,5.96484375,1294.0,473.75,131.625
2023-07-06 00:00:00,310.0,0.0,1.7285346984863281e-06,275.5,3.064453125,16.59375,0.005168914794921875,346.0,510.5,-10.0,6.21875,1294.0,461.25,103.25
2023-07-06 01:00:00,307.5,0.0,1.9073486328125e-06,275.25,2.62890625,16.40625,0.0050811767578125,344.75,311.5,10.0,5.921875,1294.0,446.5,67.875
2023-07-06 02:00:00,303.75,0.0,1.9073486328125e-06,275.75,2.1875,17.703125,0.005290985107421875,341.25,119.6875,80.0,3.373046875,1294.0,425.0,28.25
2023-07-06 03:00:00,300.25,0.0,1.9073486328125e-06,275.0,1.876953125,18.0,0.0050201416015625,336.75,0.0,80.0,2.943359375,1294.0,405.75,0.0
2023-07-06 04:00:00,298.25,0.0,1.9073486328125e-06,273.0,0.251953125,16.59375,0.0043792724609375,333.0,0.0,40.0,2.31640625,1294.0,395.0,0.0
2023-07-06 05:00:00,294.75,0.0,2.3245811462402344e-06,273.75,1.314453125,20.0,0.004608154296875,327.75,-10000.0,110.0,3.3515625,1294.0,376.25,-10000.0
2023-07-06 06:00:00,293.75,0.0,2.682209014892578e-06,275.25,1.3779296875,22.203125,0.005069732666015625,327.0,-10000.0,110.0,2.427734375,1294.0,372.0,-10000.0
2023-07-06 07:00:00,293.25,0.0,2.7418136596679688e-06,276.25,1.751953125,26.703125,0.005489349365234375,353.75,-10000.0,90.0,1.7666015625,1294.0,369.25,-10000.0
2023-07-06 08:00:00,295.5,0.0,2.8014183044433594e-06,274.5,1.626953125,23.203125,0.004810333251953125,377.0,-10000.0,0.0,2.09375,1294.0,380.25,-10000.0
2023-07-06 09:00:00,295.25,0.0,2.3245811462402344e-06,275.25,2.314453125,26.09375,0.00514984130859375,384.5,0.0,50.0,3.11328125,1294.0,378.5,0.0
2023-07-06 10:00:00,294.25,0.0,2.086162567138672e-06,277.25,1.9384765625,31.09375,0.005859375,377.5,0.0,70.0,2.34375,1294.0,373.5,0.0
2023-07-06 11:00:00,294.75,0.0,2.1457672119140625e-06,277.5,1.564453125,30.59375,0.00598907470703125,390.0,0.0,20.0,2.39453125,1294.0,377.0,0.0
2023-07-06 12:00:00,296.0,0.0,2.3245811462402344e-06,277.5,2.064453125,29.90625,0.00601959228515625,385.75,0.0,-10.0,2.583984375,1294.0,383.25,0.0
2023-07-06 13:00:00,295.5,0.0,2.2649765014648438e-06,277.75,0.814453125,31.40625,0.006099700927734375,340.5,83.625,50.0,0.99169921875,1294.0,380.75,19.5
2023-07-06 14:00:00,293.25,0.0,1.9669532775878906e-06,281.0,2.626953125,41.1875,0.00762939453125,377.75,23.703125,100.0,3.248046875,1294.0,368.5,5.140625
2023-07-06 15:00:00,299.25,0.0,1.9669532775878906e-06,281.25,1.25390625,38.09375,0.00778961181640625,383.25,31.40625,-61.0,3.099609375,1294.0,400.5,6.25390625
2023-07-06 16:00:00,303.25,0.0,1.9073486328125e-06,281.25,2.626953125,33.59375,0.007709503173828125,379.0,155.0,-79.0,2.599609375,1294.0,422.25,29.265625
2023-07-06 17:00:00,305.75,0.0,1.7881393432617188e-06,280.5,0.8759765625,30.0,0.00730133056640625,389.5,67.0,-58.0,1.51171875,1294.0,436.0,12.1328125
2023-07-06 18:00:00,307.25,0.0,1.7881393432617188e-06,280.5,1.31640625,28.59375,0.0073699951171875,399.5,36.0,0.0,2.498046875,1294.0,444.0,6.2578125
2023-07-06 19:00:00,310.5,0.0,1.9073486328125e-06,280.0,2.06640625,24.703125,0.007080078125,346.75,995.0,-100.0,4.71484375,1294.0,464.0,171.25
2023-07-06 20:00:00,312.5,0.0,1.9073486328125e-06,277.0,1.8759765625,19.203125,0.00582122802734375,347.75,1000.0,-110.0,4.5,1294.0,476.5,172.125
2023-07-06 21:00:00,312.5,0.0,1.9073486328125e-06,274.0,2.06640625,14.296875,0.00463104248046875,361.5,762.0,-100.0,3.66015625,1294.0,476.25,133.5
2023-07-06 22:00:00,312.0,0.0,2.384185791015625e-06,273.75,5.81640625,14.296875,0.004550933837890625,340.25,848.0,-80.0,8.0390625,1294.0,473.25,153.625
2023-07-06 23:00:00,311.5,0.0,1.7881393432617188e-06,274.0,4.0078125,14.3984375,0.004669189453125,344.5,696.0,-30.0,6.23828125,1294.0,469.5,132.375
2023-07-07 00:00:00,309.75,0.0,1.8477439880371094e-06,273.25,3.81640625,13.703125,0.0044403076171875,343.5,511.5,-20.0,5.24609375,1294.0,459.25,103.5
2023-07-07 01:00:00,306.5,0.0,1.9669532775878906e-06,273.5,4.31640625,14.296875,0.004520416259765625,342.5,310.5,30.0,5.5703125,1294.0,441.0,67.75
2023-07-07 02:00:00,303.75,0.0,2.086162567138672e-06,272.0,4.0625,13.203125,0.00402069091796875,339.75,117.625,20.0,6.0703125,1294.0,424.25,27.875
2023-07-07 03:00:00,299.75,0.0,2.0265579223632812e-06,274.0,1.564453125,16.59375,0.004718780517578125,335.0,0.0,90.0,3.759765625,1294.0,402.25,0.0
2023-07-07 04:00:00,299.25,0.0,1.9669532775878906e-06,273.25,0.564453125,16.5,0.004451751708984375,356.75,0.0,30.0,2.109375,1294.0,399.75,0.0
2023-07-07 05:00:00,295.25,0.0,2.2649765014648438e-06,276.75,1.439453125,23.90625,0.00569915771484375,332.25,-10000.0,110.0,3.384765625,1294.0,379.75,-10000.0
2023-07-07 06:00:00,295.75,0.0,2.0265579223632812e-06,275.0,3.064453125,19.90625,0.005001068115234375,337.5,-10000.0,70.0,6.7109375,1294.0,382.0,-10000.0
2023-07-07 07:00:00,296.0,0.0,2.0265579223632812e-06,276.0,1.376953125,24.296875,0.005451202392578125,377.0,-10000.0,70.0,7.796875,1294.0,382.5,-10000.0
2023-07-07 08:00:00,295.5,0.0,5.125999450683594e-06,275.0,1.9384765625,22.09375,0.005039215087890625,376.0,-10000.0,45.0,6.90625,1294.0,380.25,-10000.0
2023-07-07 09:00:00,294.25,0.0,5.602836608886719e-06,276.0,2.314453125,24.296875,0.005420684814453125,326.0,0.0,90.0,7.91796875,1294.0,373.75,0.0
