,Temprature,Smoke_8m_above_ground,Vertically Integrated Smoke,Dew Point,Wind Speed,Relative Humidity,Specific Humidity,Downward Long-Wave Rad. Flux,Downward Short-Wave Rad. Flux,Ground Heat Flux,Wind Gust ,Height of the Level of Free Convection,Upward Long-Wave Rad. Flux ,Upward Short-Wave Rad. Flux
2024-02-15 19:00:00,278.75,0.0,0.0,275.75,2.4394531,95.1875,0.0053215027,314.25,9.0,-10.0,5.1953125,1294.0,301.0,1.6650391
2024-02-15 20:00:00,280.25,0.0,0.0,275.75,2.2519531,87.5,0.005241394,326.75,37.5,0.0,4.5820312,1294.0,307.75,7.0273438
2024-02-15 21:00:00,281.25,0.0,0.0,275.25,0.37768555,77.6875,0.0051193237,321.0,37.59375,-20.0,4.6210938,1294.0,312.75,7.140625
2024-02-15 22:00:00,282.25,0.0,0.0,272.0,2.4414062,55.6875,0.004009247,242.25,470.0,-30.0,4.46875,1294.0,316.25,92.625
2024-02-15 23:00:00,281.0,0.0,0.0,273.5,2.0644531,63.1875,0.0045204163,319.0,27.203125,20.0,4.578125,1294.0,311.25,5.625
2024-02-16 00:00:00,280.75,0.0,0.0,272.25,2.3769531,53.6875,0.004081726,261.25,122.875,20.0,4.640625,1294.0,309.5,27.625
2024-02-16 01:00:00,278.5,0.0,0.0,274.5,1.3779297,70.375,0.004840851,241.625,0.0,90.0,3.2480469,1294.0,300.5,0.0
2024-02-16 02:00:00,277.0,0.0,0.0,274.5,1.1953125,73.0,0.0048217773,242.25,0.0,70.0,2.3828125,1294.0,293.5,0.0
2024-02-16 03:00:00,276.25,0.0,0.0,274.75,1.1904297,78.875,0.004878998,241.25,-10000.0,80.0,1.7207031,1294.0,290.25,-10000.0
2024-02-16 04:00:00,275.5,0.0,0.0,274.75,1.8779297,87.0,0.004878998,239.75,-10000.0,70.0,1.9619141,1294.0,287.0,-10000.0
2024-02-16 05:00:00,274.75,0.0,0.0,274.25,2.1894531,87.6875,0.0046806335,238.0,-10000.0,60.0,3.6113281,1294.0,284.75,-10000.0
2024-02-16 06:00:00,275.5,0.0,0.0,273.5,2.75,83.1875,0.004501343,313.0,-10000.0,40.0,5.765625,1294.0,287.5,-10000.0
2024-02-16 07:00:00,275.0,0.0,0.0,272.5,2.5039062,76.5,0.0041885376,245.0,-10000.0,50.0,5.1171875,1294.0,285.5,-10000.0
2024-02-16 08:00:00,274.0,0.0,0.0,273.25,2.3769531,83.125,0.0043792725,238.75,-10000.0,70.0,5.8007812,1294.0,281.75,-10000.0
2024-02-16 09:00:00,274.0,0.0,0.0,273.25,2.5644531,82.8125,0.0043792725,234.75,-10000.0,60.0,3.3574219,1294.0,281.25,-10000.0
2024-02-16 10:00:00,274.0,0.0,0.0,273.25,2.9394531,80.875,0.004371643,295.0,-10000.0,50.0,5.671875,1294.0,281.5,-10000.0
2024-02-16 11:00:00,274.75,0.0,0.0,273.25,2.2539062,80.8125,0.004421234,300.5,-10000.0,40.0,7.6601562,1294.0,284.75,-10000.0
2024-02-16 12:00:00,275.75,0.0,0.0,273.5,2.125,78.1875,0.004459381,301.25,0.0,30.0,9.5703125,1294.0,288.25,0.0
2024-02-16 13:00:00,276.0,0.0,0.0,273.5,2.7519531,79.875,0.004459381,314.25,0.0,20.0,8.1640625,1294.0,289.75,0.0
2024-02-16 14:00:00,275.25,0.0,0.0,274.0,2.2539062,80.375,0.004650116,310.5,0.0,40.0,5.5234375,1294.0,286.75,0.0
2024-02-16 15:00:00,276.25,0.0,0.0,273.5,2.3125,77.625,0.0045318604,305.25,7.5,20.0,7.4375,1294.0,290.0,1.75
2024-02-16 16:00:00,277.5,0.0,0.0,274.0,2.5664062,78.0,0.0046691895,311.0,10.0,10.0,7.4414062,1294.0,295.75,2.125
2024-02-16 17:00:00,278.0,0.0,0.0,274.0,3.3769531,71.0,0.0046195984,314.75,12.5,20.0,7.46875,1294.0,298.0,2.5078125
2024-02-16 18:00:00,279.0,0.0,0.0,273.75,4.5664062,68.1875,0.0045318604,322.5,5.3007812,10.0,6.9023438,1294.0,301.75,1.0068359
2024-02-16 19:00:00,278.5,0.0,0.0,272.5,3.0664062,56.3125,0.004169464,325.5,6.3984375,0.0,7.96875,1294.0,300.25,1.2587891
2024-02-16 20:00:00,279.25,0.0,0.0,272.0,3.8183594,54.09375,0.0040283203,312.25,37.8125,10.0,8.6953125,1294.0,303.75,7.0078125
2024-02-16 21:00:00,281.75,0.0,0.0,271.5,3.1269531,52.6875,0.0038700104,316.5,57.3125,-20.0,7.296875,1294.0,314.0,10.8828125
2024-02-16 22:00:00,279.5,0.0,0.0,274.0,6.2578125,76.125,0.004638672,313.5,3.5996094,0.0,9.328125,1294.0,304.5,0.75
2024-02-16 23:00:00,278.75,0.0,0.0,275.25,3.3789062,89.125,0.0051002502,324.25,17.59375,10.0,5.8164062,1294.0,301.25,3.625
2024-02-17 00:00:00,278.5,0.0,0.0,274.5,1.6943359,81.5,0.004798889,246.5,136.25,0.0,4.8203125,1294.0,300.0,30.5
2024-02-17 01:00:00,277.5,0.0,0.0,274.5,1.7529297,80.1875,0.0047798157,316.75,0.0,20.0,4.90625,1294.0,295.5,0.0
2024-02-17 02:00:00,277.0,0.0,0.0,273.5,2.4394531,78.0,0.0044403076,311.0,0.0,40.0,5.1601562,1294.0,293.5,0.0
2024-02-17 03:00:00,276.0,0.0,0.0,273.75,1.9384766,85.5,0.004589081,306.5,-10000.0,50.0,5.2460938,1294.0,289.25,-10000.0
2024-02-17 04:00:00,275.25,0.0,0.0,274.0,1.0019531,90.1875,0.004600525,251.0,-10000.0,60.0,2.1679688,1294.0,286.25,-10000.0
2024-02-17 05:00:00,274.0,0.0,0.0,273.0,0.2529297,85.1875,0.004299164,228.375,-10000.0,70.0,2.796875,1294.0,281.0,-10000.0
2024-02-17 06:00:00,273.0,0.0,0.0,272.25,0.31713867,86.5,0.004081726,221.125,-10000.0,80.0,3.3085938,1294.0,277.5,-10000.0
2024-02-17 07:00:00,272.75,0.0,0.0,271.75,3.2519531,88.5,0.0039405823,218.875,-10000.0,60.0,5.84375,1294.0,276.0,-10000.0
2024-02-17 08:00:00,272.25,0.0,0.0,272.0,1.3164062,94.625,0.0039711,216.375,-10000.0,70.0,1.5693359,1294.0,274.5,-10000.0
2024-02-17 09:00:00,272.25,0.0,0.0,271.0,1.6269531,89.5,0.0037403107,215.25,-10000.0,80.0,2.6015625,1294.0,273.75,-10000.0
2024-02-17 10:00:00,272.25,0.0,0.0,270.75,0.93896484,88.375,0.0036697388,215.0,-10000.0,80.0,2.7929688,1294.0,274.25,-10000.0
2024-02-17 11:00:00,272.0,0.0,0.0,270.0,1.1904297,84.8125,0.003419876,210.0,-10000.0,140.0,2.3339844,1294.0,272.75,-10000.0
2024-02-17 12:00:00,272.25,0.0,0.0,269.25,0.5649414,81.6875,0.0032596588,207.375,0.0,100.0,0.7734375,1294.0,273.75,0.0
2024-02-17 13:00:00,272.25,0.0,0.0,269.0,1.0664062,80.5,0.0032100677,205.625,0.0,100.0,2.6191406,1294.0,274.0,0.0
2024-02-17 14:00:00,272.0,0.0,0.0,268.5,1.5019531,78.625,0.003080368,200.5,0.0,100.0,3.1757812,1294.0,273.5,0.0
2024-02-17 15:00:00,272.0,0.0,0.0,264.0,4.5039062,53.8125,0.0021705627,197.875,92.5,140.0,8.921875,1294.0,273.0,21.0
2024-02-17 16:00:00,273.25,0.0,0.0,263.75,4.1328125,50.8125,0.0021400452,202.25,287.5,0.0,7.703125,1294.0,278.0,60.25
2024-02-17 17:00:00,275.75,0.0,0.0,265.25,4.3164062,52.3125,0.0023994446,210.75,459.75,-40.0,6.3242188,1294.0,289.0,90.875
2024-02-17 18:00:00,278.25,0.0,0.0,266.75,3.8183594,53.3125,0.0026893616,209.125,596.5,-60.0,4.9960938,1294.0,299.5,113.375
2024-02-17 19:00:00,281.5,0.0,0.0,267.5,3.1933594,52.3125,0.002840042,214.125,670.5,-100.0,3.3984375,1294.0,313.75,124.75
2024-02-17 20:00:00,283.75,0.0,0.0,265.5,1.5058594,40.90625,0.002439499,217.75,682.0,-110.0,1.8417969,1294.0,323.5,126.625
2024-02-17 21:00:00,285.25,0.0,0.0,265.25,2.3789062,37.1875,0.0023994446,221.125,629.0,-90.0,3.7441406,1294.0,330.25,118.875
2024-02-17 22:00:00,284.75,0.0,0.0,267.0,2.2558594,41.40625,0.00274086,225.0,513.5,-40.0,2.5253906,1294.0,327.75,100.75
2024-02-17 23:00:00,283.75,0.0,0.0,265.0,2.0058594,34.0,0.0023593903,226.25,352.25,-40.0,3.1191406,1294.0,323.0,73.125
2024-02-18 00:00:00,281.25,0.0,0.0,264.75,1.6923828,33.09375,0.0023002625,221.375,160.125,30.0,3.2402344,1294.0,312.0,35.75
2024-02-18 01:00:00,277.5,0.0,0.0,263.0,0.56884766,30.90625,0.0020198822,214.75,0.0,70.0,2.1308594,1294.0,295.75,0.0
2024-02-18 02:00:00,274.75,0.0,0.0,265.5,0.38012695,41.6875,0.002439499,211.625,0.0,100.0,4.8164062,1294.0,284.5,0.0
2024-02-18 03:00:00,272.75,0.0,0.0,266.5,1.5654297,49.59375,0.0026397705,222.25,-10000.0,110.0,5.4179688,1294.0,276.25,-10000.0
2024-02-18 04:00:00,272.75,0.0,0.0,266.5,2.125,52.6875,0.0026493073,230.5,-10000.0,70.0,3.8710938,1294.0,276.25,-10000.0
2024-02-18 05:00:00,272.75,0.0,0.0,267.0,2.3769531,54.8125,0.0027599335,234.25,-10000.0,70.0,7.6601562,1294.0,276.0,-10000.0
2024-02-18 06:00:00,272.5,0.0,0.0,265.5,3.6308594,47.6875,0.0024795532,226.375,-10000.0,60.0,6.1835938,1294.0,275.25,-10000.0
2024-02-18 07:00:00,273.5,0.0,0.0,263.5,2.5,38.40625,0.0020999908,236.75,-10000.0,10.0,4.1171875,1294.0,279.25,-10000.0
2024-02-18 08:00:00,274.25,0.0,0.0,264.5,3.5644531,40.90625,0.0022697449,293.5,-10000.0,30.0,6.1835938,1294.0,281.75,-10000.0
2024-02-18 09:00:00,275.0,0.0,0.0,265.25,2.9394531,41.59375,0.0023994446,298.5,-10000.0,20.0,6.0507812,1294.0,285.5,-10000.0
2024-02-18 10:00:00,276.25,0.0,5.960464477539063e-08,265.5,2.6269531,40.3125,0.0024795532,314.75,-10000.0,10.0,5.0546875,1294.0,291.0,-10000.0
2024-02-18 11:00:00,276.0,0.0,5.960464477539063e-08,268.5,2.0625,54.8125,0.0031204224,322.5,-10000.0,10.0,2.7871094,1294.0,290.0,-10000.0
2024-02-18 12:00:00,276.75,0.0,5.960464477539063e-08,272.25,1.6279297,70.5,0.004070282,314.25,0.0,20.0,4.296875,1294.0,292.75,0.0
2024-02-18 13:00:00,276.75,0.0,5.960464477539063e-08,270.0,1.4404297,60.09375,0.0034999847,320.0,0.0,-10.0,3.6992188,1294.0,293.25,0.0
2024-02-18 14:00:00,276.5,0.0,5.960464477539063e-08,272.0,2.6269531,66.125,0.0039901733,321.5,0.0,40.0,5.34375,1294.0,291.5,0.0
2024-02-18 15:00:00,276.75,0.0,5.960464477539063e-08,273.5,1.8154297,78.3125,0.0044784546,323.25,1.0,10.0,5.5429688,1294.0,292.25,0.25
2024-02-18 16:00:00,277.75,0.0,5.960464477539063e-08,274.25,3.7539062,80.3125,0.0047302246,310.75,17.296875,-10.0,8.3046875,1294.0,296.75,3.625
2024-02-18 17:00:00,278.25,0.0,5.960464477539063e-08,274.0,5.2539062,72.8125,0.0046806335,315.25,47.40625,-30.0,11.875,1294.0,299.5,9.3828125
2024-02-18 18:00:00,280.75,0.0,5.960464477539063e-08,274.75,6.1914062,70.6875,0.0049591064,322.0,10.296875,-40.0,10.75,1294.0,309.75,2.0175781
2024-02-18 19:00:00,280.5,0.0,5.960464477539063e-08,274.0,5.4414062,61.40625,0.00466156,324.5,12.3984375,0.0,10.7109375,1294.0,309.0,2.2734375
2024-02-18 20:00:00,281.5,0.0,5.960464477539063e-08,274.25,7.0039062,62.0,0.0047798157,333.25,1.2998047,30.0,9.2890625,1294.0,313.0,0.2758789
2024-02-18 21:00:00,282.25,0.0,0.0,274.75,4.25,81.8125,0.0049209595,305.75,124.8125,-60.0,7.46875,1294.0,317.25,23.515625
2024-02-18 22:00:00,282.25,0.0,0.0,275.0,3.2558594,80.5,0.0050086975,298.5,322.75,-50.0,3.875,1294.0,317.25,63.25
2024-02-18 23:00:00,282.5,0.0,0.0,273.75,0.7529297,66.6875,0.004589081,250.25,329.5,-30.0,3.4042969,1294.0,318.0,68.25
2024-02-19 00:00:00,281.5,0.0,0.0,272.75,0.31567383,58.8125,0.0042686462,243.0,157.125,0.0,2.3925781,1294.0,312.75,35.0
2024-02-19 01:00:00,277.75,0.0,0.0,272.75,1.6308594,58.59375,0.004261017,242.75,0.0,80.0,2.2753906,1294.0,297.0,0.0
2024-02-19 02:00:00,275.5,0.0,0.0,273.75,1.6269531,67.6875,0.0045814514,241.75,0.0,110.0,2.4277344,1294.0,287.5,0.0
2024-02-19 03:00:00,274.75,0.0,0.0,273.5,2.0644531,73.875,0.0044898987,239.75,-10000.0,60.0,2.0703125,1294.0,284.0,-10000.0
2024-02-19 04:00:00,274.0,0.0,0.0,272.75,1.4394531,74.1875,0.0042800903,237.25,-10000.0,70.0,2.6757812,1294.0,281.25,-10000.0
2024-02-19 05:00:00,273.5,0.0,0.0,271.5,1.6894531,73.625,0.003900528,236.0,-10000.0,60.0,2.1210938,1294.0,278.75,-10000.0
2024-02-19 06:00:00,273.25,0.0,0.0,272.0,2.3164062,80.6875,0.0040512085,234.0,-10000.0,50.0,3.84375,1294.0,278.25,-10000.0
2024-02-19 07:00:00,272.75,0.0,0.0,272.0,2.6914062,86.0,0.0040512085,232.75,-10000.0,50.0,4.2773438,1294.0,276.0,-10000.0
2024-02-19 08:00:00,272.5,0.0,0.0,270.5,2.7519531,72.3125,0.0035800934,232.5,-10000.0,30.0,4.1875,1294.0,274.75,-10000.0
2024-02-19 09:00:00,272.0,0.0,0.0,269.75,3.5039062,67.5,0.0034294128,233.75,-10000.0,50.0,4.109375,1294.0,273.5,-10000.0
2024-02-19 10:00:00,271.5,0.0,0.0,270.25,2.5019531,66.1875,0.0035495758,234.625,-10000.0,50.0,3.1503906,1294.0,270.75,-10000.0
2024-02-19 11:00:00,271.75,0.0,0.0,271.0,2.875,82.8125,0.0037593842,229.25,-10000.0,50.0,4.6132812,1294.0,272.25,-10000.0
2024-02-19 12:00:00,272.0,0.0,0.0,271.0,2.9394531,82.6875,0.0037498474,228.375,0.0,50.0,4.3007812,1294.0,273.0,0.0
2024-02-19 13:00:00,272.0,0.0,0.0,269.75,3.6894531,69.125,0.003440857,230.0,0.0,20.0,5.8515625,1294.0,273.0,0.0
2024-02-19 14:00:00,272.0,0.0,5.960464477539063e-08,271.0,3.9394531,76.375,0.003730774,230.125,0.0,30.0,6.90625,1294.0,273.0,0.0
2024-02-19 15:00:00,272.5,0.0,5.960464477539063e-08,271.5,2.4394531,73.625,0.0038604736,232.125,83.375,10.0,3.96875,1294.0,275.25,18.875
2024-02-19 16:00:00,276.75,0.0,5.960464477539063e-08,272.25,4.0625,74.0,0.004131317,233.25,271.5,-80.0,6.5585938,1294.0,292.25,56.75
2024-02-19 17:00:00,280.0,0.0,5.960464477539063e-08,272.5,4.3125,63.59375,0.0041999817,238.25,458.0,-90.0,7.2890625,1294.0,306.75,90.25
2024-02-19 18:00:00,283.0,0.0,5.960464477539063e-08,271.5,4.8164062,51.5,0.0038795471,279.25,320.5,-90.0,8.640625,1294.0,319.75,60.65625
2024-02-19 19:00:00,284.5,0.0,5.960464477539063e-08,269.75,4.8164062,40.0,0.0033798218,293.0,253.25,-70.0,12.140625,1294.0,326.25,46.90625
2024-02-19 20:00:00,287.5,0.0,5.960464477539063e-08,268.5,5.6914062,31.703125,0.0031108856,257.5,666.5,-100.0,12.3515625,1294.0,340.25,123.375
2024-02-19 21:00:00,289.75,0.0,5.960464477539063e-08,267.5,6.6875,26.40625,0.0028896332,262.0,594.5,-130.0,11.078125,1294.0,352.5,112.125
2024-02-19 22:00:00,287.25,0.0,5.960464477539063e-08,268.25,5.4414062,27.90625,0.0030593872,320.25,192.375,-30.0,10.15625,1294.0,340.0,37.625
2024-02-19 23:00:00,286.75,0.0,5.960464477539063e-08,268.25,3.8183594,27.59375,0.0030403137,337.75,5.3984375,-40.0,8.6171875,1294.0,337.5,1.125
2024-02-20 00:00:00,283.0,0.0,5.960464477539063e-08,272.5,4.6914062,43.8125,0.004211426,339.5,1.0996094,50.0,6.671875,1294.0,319.75,0.25
2024-02-20 01:00:00,280.75,0.0,5.960464477539063e-08,273.0,5.5,62.1875,0.0043182373,332.25,0.0,20.0,7.9414062,1294.0,309.75,0.0
2024-02-20 02:00:00,278.5,0.0,5.960464477539063e-08,274.25,1.6904297,75.875,0.004760742,329.0,0.0,50.0,3.5234375,1294.0,300.0,0.0
2024-02-20 03:00:00,277.75,0.0,0.0,274.5,3.8769531,79.375,0.0048103333,328.75,-10000.0,40.0,5.390625,1294.0,296.75,-10000.0
2024-02-20 04:00:00,277.0,0.0,0.0,276.0,4.5039062,94.3125,0.005340576,329.5,-10000.0,50.0,6.90625,1294.0,294.25,-10000.0
2024-02-20 05:00:00,277.25,0.0,0.0,275.75,2.0019531,94.0,0.005241394,313.5,-10000.0,30.0,3.6308594,1294.0,295.0,-10000.0
2024-02-20 06:00:00,276.75,0.0,0.0,275.75,1.0634766,93.375,0.005241394,310.0,-10000.0,30.0,2.078125,1294.0,293.0,-10000.0
2024-02-20 07:00:00,276.75,0.0,0.0,276.0,1.0009766,94.875,0.0054092407,328.5,-10000.0,30.0,1.4755859,1294.0,293.0,-10000.0
2024-02-20 08:00:00,276.5,0.0,0.0,276.25,1.0644531,95.125,0.005428314,317.5,-10000.0,40.0,1.8544922,1294.0,291.75,-10000.0
2024-02-20 09:00:00,276.75,0.0,0.0,276.25,2.1914062,95.125,0.00548172,327.0,-10000.0,30.0,2.2890625,1294.0,293.25,-10000.0
2024-02-20 10:00:00,277.0,0.0,0.0,276.25,0.7524414,97.125,0.0054893494,325.0,-10000.0,20.0,2.3769531,1294.0,293.25,-10000.0
2024-02-20 11:00:00,276.75,0.0,0.0,276.25,1.0039062,97.1875,0.0054512024,327.0,-10000.0,10.0,1.2236328,1294.0,292.25,-10000.0
2024-02-20 12:00:00,276.75,0.0,0.0,276.0,0.37646484,93.5,0.0053482056,320.25,0.0,10.0,1.0996094,1294.0,292.75,0.0
2024-02-20 13:00:00,276.25,0.0,0.0,276.0,1.6894531,94.8125,0.005329132,247.0,0.0,40.0,1.9111328,1294.0,290.25,0.0
2024-02-20 14:00:00,275.25,0.0,0.0,275.25,1.7519531,96.125,0.0051193237,253.75,0.0,40.0,3.484375,1294.0,286.5,0.0
2024-02-20 15:00:00,276.5,0.0,0.0,276.0,3.0644531,96.125,0.005340576,324.25,4.3984375,0.0,5.1796875,1294.0,291.25,1.0
2024-02-20 16:00:00,277.0,0.0,0.0,276.25,1.6904297,93.125,0.005508423,328.75,4.6015625,-10.0,2.7226562,1294.0,294.0,1.0
2024-02-20 17:00:00,278.75,0.0,5.960464477539063e-08,276.75,1.6259766,84.3125,0.00566864,331.0,91.625,-60.0,2.2988281,1294.0,301.5,18.03125
2024-02-20 18:00:00,278.5,0.0,5.960464477539063e-08,276.75,3.4375,86.6875,0.005619049,331.0,42.40625,-20.0,4.9453125,1294.0,300.25,8.0234375
2024-02-20 19:00:00,279.75,0.0,5.960464477539063e-08,277.75,0.43969727,89.6875,0.006088257,333.25,39.0,-20.0,2.0742188,1294.0,305.0,7.1679688
2024-02-20 20:00:00,280.5,0.0,0.0,278.25,3.1914062,80.6875,0.006290436,338.5,36.3125,0.0,7.5507812,1294.0,309.5,6.6640625
2024-02-20 21:00:00,283.25,0.0,0.0,277.75,4.8789062,75.125,0.006061554,333.25,121.375,-50.0,7.2890625,1294.0,321.75,22.875
2024-02-20 22:00:00,281.5,0.0,0.0,277.75,2.1289062,73.3125,0.00605011,334.5,38.3125,-20.0,2.9179688,1294.0,313.25,7.5
2024-02-20 23:00:00,283.0,0.0,0.0,278.0,1.0019531,76.1875,0.0061683655,335.25,20.296875,-30.0,3.8339844,1294.0,320.0,4.125
2024-02-21 00:00:00,282.0,0.0,0.0,278.5,1.0634766,78.5,0.0064086914,284.5,92.875,0.0,3.6132812,1294.0,316.0,20.625
2024-02-21 01:00:00,280.5,0.0,0.0,278.75,0.50146484,79.1875,0.0064888,328.5,0.0,50.0,2.578125,1294.0,308.75,0.0
2024-02-21 02:00:00,279.75,0.0,0.0,279.25,0.9404297,90.5,0.006801605,332.0,0.0,60.0,1.9267578,1294.0,305.25,0.0
2024-02-21 03:00:00,280.25,0.0,0.0,279.25,1.8154297,95.125,0.006778717,335.75,-10000.0,20.0,4.984375,1294.0,307.5,-10000.0
2024-02-21 04:00:00,280.0,0.0,0.0,279.0,1.5654297,93.6875,0.0066490173,329.0,-10000.0,20.0,3.8007812,1294.0,306.0,-10000.0
2024-02-21 05:00:00,279.75,0.0,0.0,278.75,2.2519531,91.5,0.006549835,320.75,-10000.0,30.0,6.1132812,1294.0,305.5,-10000.0
2024-02-21 06:00:00,278.75,0.0,0.0,278.0,1.1279297,88.125,0.006160736,302.0,-10000.0,50.0,1.9384766,1294.0,301.0,-10000.0
2024-02-21 07:00:00,277.75,0.0,0.0,277.5,2.0664062,85.6875,0.0059890747,265.5,-10000.0,70.0,5.6835938,1294.0,296.75,-10000.0
2024-02-21 08:00:00,278.5,0.0,0.0,277.0,1.6259766,83.8125,0.00579834,309.0,-10000.0,30.0,7.7226562,1294.0,299.5,-10000.0
2024-02-21 09:00:00,278.5,0.0,0.0,276.5,1.4414062,77.375,0.0055885315,317.0,-10000.0,30.0,9.3046875,1294.0,300.0,-10000.0
2024-02-21 10:00:00,279.25,0.0,0.0,277.0,1.6904297,78.8125,0.005771637,323.75,-10000.0,30.0,7.6835938,1294.0,303.25,-10000.0
2024-02-21 11:00:00,279.5,0.0,0.0,277.25,2.5664062,83.375,0.005908966,325.25,-10000.0,30.0,7.8515625,1294.0,304.25,-10000.0
2024-02-21 12:00:00,279.25,0.0,0.0,277.25,2.1894531,79.1875,0.0059013367,317.5,0.0,40.0,8.796875,1294.0,303.25,0.0
2024-02-21 13:00:00,278.75,0.0,0.0,276.75,1.3759766,78.6875,0.00566864,290.5,0.0,60.0,3.6640625,1294.0,301.25,0.0
2024-02-21 14:00:00,278.5,0.0,0.0,276.25,0.43823242,79.1875,0.005519867,323.5,0.0,30.0,3.4824219,1294.0,299.75,0.0
2024-02-21 15:00:00,278.25,0.0,0.0,276.5,1.9394531,89.625,0.005619049,306.0,29.59375,30.0,3.4628906,1294.0,299.0,6.625
2024-02-21 16:00:00,279.0,0.0,0.0,277.25,3.5039062,94.5,0.005870819,292.5,113.5,0.0,3.7597656,1294.0,302.75,23.640625
2024-02-21 17:00:00,278.75,0.0,0.0,277.0,3.2519531,91.125,0.0057411194,315.0,26.203125,20.0,5.0585938,1294.0,300.75,5.1328125
2024-02-21 18:00:00,279.0,0.0,0.0,276.25,4.8789062,86.5,0.0054893494,320.5,50.09375,0.0,5.3007812,1294.0,301.75,9.390625
