,Temprature,Smoke_8m_above_ground,Vertically Integrated Smoke,Dew Point,Wind Speed,Relative Humidity,Specific Humidity,Downward Long-Wave Rad. Flux,Downward Short-Wave Rad. Flux,Ground Heat Flux,Wind Gust ,Height of the Level of Free Convection,Upward Long-Wave Rad. Flux ,Upward Short-Wave Rad. Flux
2021-08-31 19:00:00,310.0,9.92,0.0001243,280.5,6.066,23.1,0.00741,352.0,886.0,-50.0,8.31,1294.0,460.5,154.9
2021-08-31 20:00:00,312.2,16.48,0.0001408,279.8,4.566,20.3,0.007,355.5,885.0,-100.0,5.508,1294.0,474.2,155.1
2021-08-31 21:00:00,311.8,18.95,0.0001364,279.0,4.94,19.0,0.0067,362.8,815.5,-40.0,6.754,1294.0,472.0,145.9
2021-08-31 22:00:00,310.8,14.32,0.00010383,278.8,5.754,18.4,0.00657,404.5,329.8,-10.0,7.48,1294.0,465.2,61.38
2021-08-31 23:00:00,303.0,7.44,8.3e-05,282.0,8.25,26.1,0.00824,387.0,266.5,150.0,12.234,1294.0,420.2,52.38
2021-09-01 00:00:00,306.2,25.6,0.000102,277.5,10.31,19.7,0.00607,398.0,57.7,-80.0,15.695,1294.0,439.5,12.25
2021-09-01 01:00:00,303.0,18.72,9.6e-05,278.5,7.754,22.3,0.00647,401.5,3.0,-10.0,13.19,1294.0,420.2,0.75
2021-09-01 02:00:00,301.2,16.31,8.4e-05,280.0,5.38,25.5,0.00718,400.5,0.0,20.0,10.78,1294.0,410.2,0.0
2021-09-01 03:00:00,299.5,11.04,7.66e-05,280.8,4.566,29.4,0.00755,352.8,0.0,30.0,9.336,1294.0,402.0,0.0
2021-09-01 04:00:00,299.0,11.76,7.56e-05,280.8,4.504,30.8,0.00751,384.0,-10000.0,40.0,7.684,1294.0,399.0,-10000.0
2021-09-01 05:00:00,297.8,14.24,0.0001095,280.8,2.69,32.4,0.00757,344.8,-10000.0,70.0,4.254,1294.0,392.0,-10000.0
2021-09-01 06:00:00,296.2,13.84,0.0001002,281.0,2.94,33.0,0.00772,342.5,-10000.0,100.0,4.12,1294.0,384.8,-10000.0
2021-09-01 07:00:00,295.8,10.72,0.0001102,280.5,3.066,33.5,0.00743,338.5,-10000.0,80.0,4.06,1294.0,381.8,-10000.0
2021-09-01 08:00:00,296.2,8.96,0.0001092,280.8,3.254,35.7,0.0075,362.2,-10000.0,30.0,4.312,1294.0,384.0,-10000.0
2021-09-01 09:00:00,295.0,7.44,9.4e-05,281.0,3.502,37.2,0.00762,336.8,-10000.0,60.0,4.74,1294.0,377.2,-10000.0
2021-09-01 10:00:00,295.0,7.36,8.92e-05,281.2,3.254,37.1,0.00775,358.2,0.0,50.0,4.43,1294.0,378.5,0.0
2021-09-01 11:00:00,294.5,8.24,7.26e-05,280.5,3.691,36.6,0.00744,367.5,0.0,70.0,5.63,1294.0,375.5,0.0
2021-09-01 12:00:00,294.8,6.56,7.76e-05,281.8,2.69,40.1,0.00813,353.0,0.0,80.0,4.53,1294.0,376.2,0.0
2021-09-01 13:00:00,294.8,5.36,7.44e-05,281.2,2.252,38.0,0.00779,375.0,0.0,40.0,6.555,1294.0,377.0,0.0
2021-09-01 14:00:00,295.8,3.6,7.33e-05,282.0,2.191,41.9,0.00824,339.5,118.0,10.0,10.984,1294.0,381.0,26.38
2021-09-01 15:00:00,296.5,1.84,7.93e-05,285.2,5.44,50.4,0.01018,374.8,76.3,60.0,12.5,1294.0,386.2,15.766
2021-09-01 16:00:00,299.2,1.76,8.49e-05,285.0,5.566,48.0,0.01008,375.0,164.2,20.0,9.09,1294.0,399.8,31.75
2021-09-01 17:00:00,302.2,1.92,8.59e-05,285.0,5.254,44.6,0.01,348.5,667.0,-23.0,8.31,1294.0,415.8,122.4
2021-09-01 18:00:00,304.5,2.32,7.83e-05,284.8,5.76,42.6,0.00988,358.0,749.0,-60.0,7.02,1294.0,429.8,133.0
2021-09-01 19:00:00,304.0,2.8,8.43e-05,285.0,5.0,43.1,0.01003,378.0,384.0,20.0,5.74,1294.0,426.8,67.0
2021-09-01 20:00:00,307.0,4.16,8.06e-05,284.5,3.879,39.9,0.00973,358.5,856.0,-100.0,4.31,1294.0,443.0,150.0
2021-09-01 21:00:00,306.8,5.6,7.54e-05,284.2,3.568,37.2,0.00951,373.0,647.0,-60.0,4.035,1294.0,441.8,115.9
2021-09-01 22:00:00,307.5,7.2,8.02e-05,284.8,3.004,38.8,0.00994,357.5,676.0,-30.0,3.125,1294.0,446.2,125.9
2021-09-01 23:00:00,307.2,6.08,8.44e-05,283.2,2.133,32.7,0.0089,368.0,492.2,-50.0,2.377,1294.0,445.5,96.9
2021-09-02 00:00:00,306.0,5.36,8.84e-05,283.5,1.504,34.1,0.00915,355.2,328.0,-60.0,2.812,1294.0,437.0,69.4
2021-09-02 01:00:00,302.8,5.52,7.16e-05,282.0,3.002,30.5,0.00825,353.8,124.3,-30.0,3.314,1294.0,419.2,28.62
2021-09-02 02:00:00,298.8,6.64,6.8e-05,283.0,2.0,36.7,0.00876,342.8,0.0,40.0,3.076,1294.0,398.0,0.0
2021-09-02 03:00:00,296.2,6.72,7.57e-05,283.8,1.942,41.3,0.00918,339.5,0.0,70.0,2.0,1294.0,384.2,0.0
2021-09-02 04:00:00,295.2,6.08,9.18e-05,284.2,2.502,46.5,0.0096,333.2,-10000.0,70.0,4.406,1294.0,379.8,-10000.0
2021-09-02 05:00:00,295.2,6.64,9.41e-05,283.5,2.44,45.5,0.00908,330.5,-10000.0,50.0,3.545,1294.0,379.0,-10000.0
2021-09-02 06:00:00,294.8,6.88,8.79e-05,282.2,2.69,42.8,0.0084,326.0,-10000.0,30.0,6.383,1294.0,376.5,-10000.0
2021-09-02 07:00:00,293.8,6.96,0.0001114,283.2,3.566,49.0,0.00891,327.5,-10000.0,40.0,5.363,1294.0,371.5,-10000.0
2021-09-02 08:00:00,292.8,6.24,0.0001241,284.0,3.314,53.6,0.00937,326.2,-10000.0,40.0,5.613,1294.0,367.0,-10000.0
2021-09-02 09:00:00,292.0,5.36,0.0001448,284.5,3.064,56.9,0.00968,324.0,-10000.0,40.0,4.676,1294.0,362.8,-10000.0
2021-09-02 10:00:00,291.8,4.96,0.000145,283.5,3.002,53.1,0.00909,324.0,0.0,40.0,3.68,1294.0,361.2,0.0
2021-09-02 11:00:00,291.2,5.12,0.0001413,283.2,2.314,52.9,0.00895,324.5,0.0,90.0,3.412,1294.0,358.5,0.0
2021-09-02 12:00:00,290.0,5.44,0.0001338,284.0,2.688,57.1,0.00932,328.5,0.0,110.0,4.227,1294.0,353.5,0.0
2021-09-02 13:00:00,290.2,6.56,0.0001308,283.0,1.877,51.8,0.00872,327.2,0.0,80.0,2.297,1294.0,354.0,0.0
2021-09-02 14:00:00,293.2,7.84,0.0001283,282.8,3.69,50.8,0.00868,332.5,144.0,-20.0,4.816,1294.0,368.8,32.25
2021-09-02 15:00:00,296.0,4.32,0.0001036,285.0,4.188,55.4,0.00997,334.5,345.0,-37.0,8.63,1294.0,383.0,71.1
2021-09-02 16:00:00,299.5,5.12,8.38e-05,285.8,5.254,54.7,0.01048,338.5,535.0,-60.0,8.195,1294.0,401.0,103.25
2021-09-02 17:00:00,301.8,6.0,0.0001128,285.2,4.812,47.9,0.01009,343.2,693.5,-44.0,8.21,1294.0,414.2,127.25
2021-09-02 18:00:00,302.8,5.44,0.0001243,284.0,7.13,39.3,0.00934,353.5,744.0,-80.0,9.14,1294.0,419.2,132.1
2021-09-02 19:00:00,305.2,4.8,0.0001234,285.0,6.25,41.0,0.00996,350.0,867.0,-40.0,7.67,1294.0,432.8,151.6
2021-09-02 20:00:00,306.8,4.72,0.0001025,285.2,5.188,39.9,0.01018,361.2,822.0,10.0,6.07,1294.0,442.0,144.1
2021-09-02 21:00:00,308.5,5.76,6.75e-05,284.5,4.69,35.2,0.00971,358.5,800.0,-40.0,5.746,1294.0,452.0,143.2
2021-09-02 22:00:00,307.0,8.4,5.49e-05,284.2,1.69,33.5,0.00958,365.5,639.5,10.0,5.1,1294.0,443.5,119.1
2021-09-02 23:00:00,309.5,12.48,5.14e-05,281.8,1.067,26.6,0.00803,398.0,298.0,-80.0,3.553,1294.0,457.8,58.75
2021-09-03 00:00:00,307.5,10.96,4.43e-05,279.2,4.566,23.1,0.00683,411.8,1.1,-100.0,5.883,1294.0,445.8,0.25
2021-09-03 01:00:00,303.5,8.64,4.26e-05,281.0,2.379,33.5,0.00771,337.8,123.7,-180.0,3.686,1294.0,423.8,28.5
2021-09-03 02:00:00,298.2,10.08,4.37e-05,280.8,1.379,33.1,0.00749,333.5,0.0,-90.0,7.355,1294.0,395.0,0.0
2021-09-03 03:00:00,293.8,10.08,4.17e-05,283.5,3.25,45.1,0.00906,328.5,0.0,110.0,3.271,1294.0,372.2,0.0
2021-09-03 04:00:00,295.0,10.0,4.2e-05,284.0,1.565,50.0,0.00935,387.8,-10000.0,10.0,2.135,1294.0,378.2,-10000.0
2021-09-03 05:00:00,295.8,10.84,2.48e-05,282.0,5.004,39.1,0.0081,380.5,-10000.0,70.0,7.445,1294.0,382.0,-10000.0
2021-09-03 06:00:00,293.5,12.28,2.5e-05,284.2,3.441,49.6,0.00952,340.5,-10000.0,120.0,8.94,1294.0,370.0,-10000.0
2021-09-03 07:00:00,292.2,11.32,2.52e-05,283.8,3.627,48.3,0.00925,331.0,-10000.0,90.0,6.914,1294.0,364.5,-10000.0
2021-09-03 08:00:00,292.5,11.56,2.49e-05,283.2,4.688,48.8,0.00895,331.0,-10000.0,72.0,8.22,1294.0,365.8,-10000.0
2021-09-03 09:00:00,293.0,10.64,2.25e-05,282.8,3.127,46.6,0.00855,329.0,-10000.0,30.0,5.492,1294.0,368.0,-10000.0
2021-09-03 10:00:00,291.5,9.08,1.85e-05,283.5,0.564,50.8,0.00903,326.5,0.0,80.0,2.172,1294.0,360.5,0.0
2021-09-03 11:00:00,291.0,8.16,2.22e-05,283.8,2.816,54.4,0.00913,323.5,0.0,60.0,4.15,1294.0,357.5,0.0
2021-09-03 12:00:00,292.8,7.44,2.95e-05,282.5,2.814,50.6,0.00847,326.2,0.0,-2.0,4.04,1294.0,366.5,0.0
2021-09-03 13:00:00,290.8,13.32,5.28e-05,284.2,2.316,65.7,0.00947,318.0,0.0,37.0,4.29,1294.0,356.8,0.0
2021-09-03 14:00:00,291.2,14.4,7.886e-05,283.5,1.313,61.7,0.00897,322.0,141.5,-10.0,3.105,1294.0,359.5,31.75
2021-09-03 15:00:00,295.5,14.0,7.254e-05,280.0,1.752,42.1,0.00703,321.5,343.2,-70.0,3.547,1294.0,380.8,70.9
2021-09-03 16:00:00,298.8,10.68,6.9e-05,280.5,2.69,41.7,0.00733,347.0,355.2,-47.0,3.14,1294.0,397.5,68.6
2021-09-03 17:00:00,303.2,11.32,7.015e-05,280.5,2.941,39.0,0.00728,321.5,701.0,-150.0,3.951,1294.0,421.8,128.6
2021-09-03 18:00:00,305.8,11.96,7.28e-05,278.5,3.19,31.8,0.00639,319.8,821.0,-140.0,3.56,1294.0,436.2,145.8
2021-09-03 19:00:00,306.0,11.6,7.96e-05,280.0,2.316,33.9,0.00715,324.8,876.0,-40.0,2.938,1294.0,437.5,153.2
2021-09-03 20:00:00,307.5,11.28,7.35e-05,280.0,3.064,32.1,0.00716,327.8,874.0,-90.0,3.885,1294.0,446.5,153.2
2021-09-03 21:00:00,307.8,10.72,6.26e-05,280.0,4.004,30.5,0.00707,328.5,812.0,-70.0,4.715,1294.0,448.2,145.5
2021-09-03 22:00:00,306.8,14.72,5.58e-05,278.8,3.69,27.7,0.0065,326.5,694.0,-40.0,4.37,1294.0,442.0,129.4
2021-09-03 23:00:00,305.5,17.2,5.52e-05,277.2,3.627,24.4,0.00586,320.0,531.0,0.0,4.805,1294.0,434.2,104.6
2021-09-04 00:00:00,302.5,20.64,6.46e-05,274.8,3.754,20.3,0.00493,318.5,332.2,50.0,4.72,1294.0,417.2,70.4
2021-09-04 01:00:00,299.0,22.48,6.62e-05,273.8,2.75,19.4,0.0046,313.8,123.9,100.0,3.994,1294.0,398.8,28.62
2021-09-04 02:00:00,295.0,17.84,8.38e-05,273.5,1.751,20.9,0.00446,303.5,0.0,100.0,3.166,1294.0,378.0,0.0
2021-09-04 03:00:00,293.2,16.64,0.0001039,273.5,0.5015,22.9,0.00449,297.5,0.0,70.0,0.4873,1294.0,369.5,0.0
2021-09-04 04:00:00,290.2,17.6,0.00012,275.8,0.8784,28.8,0.00522,292.8,-10000.0,120.0,0.901,1294.0,354.2,-10000.0
2021-09-04 05:00:00,288.8,22.88,9.01e-05,275.2,0.1266,29.7,0.00505,293.0,-10000.0,110.0,0.969,1294.0,346.5,-10000.0
2021-09-04 06:00:00,288.2,21.36,7.32e-05,275.0,1.626,31.7,0.00497,289.2,-10000.0,53.0,1.616,1294.0,344.0,-10000.0
2021-09-04 07:00:00,287.2,22.0,5.87e-05,273.8,2.502,31.8,0.0046,284.5,-10000.0,30.0,2.479,1294.0,339.2,-10000.0
2021-09-04 08:00:00,285.8,24.08,5e-05,274.2,1.938,33.8,0.0047,277.2,-10000.0,40.0,1.914,1294.0,332.8,-10000.0
2021-09-04 09:00:00,284.8,27.05,4.67e-05,274.0,3.377,34.2,0.00461,272.5,-10000.0,50.0,3.537,1294.0,328.5,-10000.0
2021-09-04 10:00:00,283.8,26.8,4.91e-05,275.5,3.127,44.6,0.0052,267.8,0.0,80.0,3.11,1294.0,323.0,0.0
2021-09-04 11:00:00,284.2,29.2,4.65e-05,273.5,2.938,41.7,0.00447,270.8,0.0,10.0,4.465,1294.0,326.0,0.0
2021-09-04 12:00:00,284.0,33.53,5.81e-05,274.5,2.69,45.4,0.00483,274.8,0.0,80.0,3.86,1294.0,324.5,0.0
2021-09-04 13:00:00,284.0,33.75,6.31e-05,274.2,2.564,44.8,0.00475,272.5,0.0,50.0,3.797,1294.0,324.5,0.0
2021-09-04 14:00:00,286.5,32.16,6.79e-05,273.2,2.314,36.0,0.00437,276.2,153.8,-16.0,3.805,1294.0,336.0,34.5
2021-09-04 15:00:00,291.5,26.95,6.89e-05,273.0,2.94,31.1,0.00434,279.8,365.0,-40.0,3.787,1294.0,360.0,75.4
2021-09-04 16:00:00,296.8,25.69,6.47e-05,272.8,2.002,25.0,0.00419,283.5,567.0,-89.0,2.244,1294.0,387.2,109.5
2021-09-04 17:00:00,301.0,22.23,6.83e-05,272.2,2.314,21.1,0.00405,288.5,733.5,-101.0,2.646,1294.0,409.5,134.6
2021-09-04 18:00:00,304.2,21.44,6.98e-05,270.5,0.9385,16.6,0.00358,294.5,849.0,-80.0,1.142,1294.0,428.0,150.9
2021-09-04 19:00:00,309.0,22.88,6.77e-05,266.2,0.63,10.5,0.00262,300.5,908.0,-170.0,0.82,1294.0,455.2,158.9
2021-09-04 20:00:00,310.8,22.64,5.75e-05,266.2,0.7515,9.5,0.00257,307.0,901.0,-130.0,1.494,1294.0,465.8,158.2
2021-09-04 21:00:00,310.2,20.88,5.16e-05,265.8,2.004,8.9,0.00251,312.8,830.0,-60.0,3.7,1294.0,462.0,148.9
2021-09-04 22:00:00,309.8,21.84,5.09e-05,267.5,2.627,9.8,0.00284,318.0,702.5,-80.0,4.438,1294.0,459.0,131.1
2021-09-04 23:00:00,307.8,19.69,4.24e-05,269.8,3.002,11.7,0.00338,318.0,533.5,-20.0,4.71,1294.0,448.2,105.25
2021-09-05 00:00:00,305.5,16.95,3.42e-05,269.5,3.066,11.5,0.00336,321.0,329.5,20.0,4.51,1294.0,434.8,70.0
2021-09-05 01:00:00,302.5,16.64,3.32e-05,269.8,2.44,12.0,0.00339,318.0,119.2,50.0,3.63,1294.0,417.8,27.5
2021-09-05 02:00:00,297.8,16.16,3.13e-05,270.0,1.255,13.0,0.00346,317.0,0.0,110.0,2.06,1294.0,392.0,0.0
2021-09-05 03:00:00,294.2,14.32,2.99e-05,270.0,2.254,15.4,0.00348,310.0,0.0,97.0,2.688,1294.0,373.8,0.0
2021-09-05 04:00:00,292.2,11.28,3.43e-05,270.5,3.19,18.0,0.00357,303.0,-10000.0,82.0,3.365,1294.0,363.5,-10000.0
2021-09-05 05:00:00,291.0,15.08,3.92e-05,270.5,2.44,19.1,0.0036,301.2,-10000.0,66.0,2.43,1294.0,357.2,-10000.0
2021-09-05 06:00:00,291.0,14.52,3.73e-05,270.2,2.5,19.3,0.00351,300.5,-10000.0,57.0,2.484,1294.0,357.0,-10000.0
2021-09-05 07:00:00,289.0,13.84,3.99e-05,272.5,2.938,29.5,0.00418,292.8,-10000.0,80.0,3.457,1294.0,347.8,-10000.0
2021-09-05 08:00:00,288.0,14.24,4.39e-05,274.0,3.002,33.7,0.0046,292.5,-10000.0,58.0,3.85,1294.0,342.8,-10000.0
2021-09-05 09:00:00,287.2,13.68,4.91e-05,274.0,3.127,35.1,0.00462,290.0,-10000.0,58.0,4.27,1294.0,339.2,-10000.0
2021-09-05 10:00:00,286.8,13.12,5.34e-05,270.0,2.879,27.7,0.00344,288.0,0.0,-3.0,3.86,1294.0,338.0,0.0
2021-09-05 11:00:00,284.5,13.68,6.31e-05,275.5,3.438,44.5,0.0052,284.5,0.0,170.0,5.53,1294.0,327.2,0.0
2021-09-05 12:00:00,286.8,13.84,7.37e-05,274.8,3.441,38.5,0.00492,289.5,0.0,24.0,5.05,1294.0,337.5,0.0
2021-09-05 13:00:00,285.8,13.6,8.47e-05,276.8,2.814,46.6,0.00563,286.8,0.0,90.0,4.09,1294.0,333.2,0.0
2021-09-05 14:00:00,288.0,13.2,9.92e-05,277.0,3.377,45.5,0.00577,288.5,147.0,-10.0,5.406,1294.0,343.5,33.0
2021-09-05 15:00:00,293.2,12.16,0.00010663,277.5,3.438,38.7,0.00595,293.0,355.8,-72.0,5.68,1294.0,369.2,73.5
2021-09-05 16:00:00,298.0,11.52,0.00010115,277.0,2.064,30.8,0.00575,299.0,556.0,-64.0,4.17,1294.0,393.2,107.4
2021-09-05 17:00:00,303.2,11.48,9.376e-05,276.8,1.814,24.9,0.00567,306.5,723.0,-80.0,3.674,1294.0,421.2,132.8
2021-09-05 18:00:00,306.5,12.0,9.01e-05,273.8,0.9395,18.0,0.00456,310.5,841.0,-70.0,2.277,1294.0,439.8,149.4
2021-09-05 19:00:00,310.0,12.4,7.86e-05,272.0,0.815,14.2,0.00401,316.2,897.0,-90.0,1.299,1294.0,460.2,157.1
2021-09-05 20:00:00,312.0,12.64,7.84e-05,270.5,0.504,11.7,0.00356,320.5,893.0,-130.0,0.834,1294.0,473.2,156.9
2021-09-05 21:00:00,312.5,12.56,7.23e-05,269.2,1.628,10.2,0.00327,325.0,823.5,-100.0,3.08,1294.0,476.2,147.8
2021-09-05 22:00:00,311.8,11.36,6.41e-05,269.8,2.193,10.2,0.00337,328.8,698.0,-60.0,3.152,1294.0,472.0,130.2
2021-09-05 23:00:00,311.0,10.8,5.09e-05,269.2,1.628,9.4,0.00329,330.0,529.0,-50.0,3.758,1294.0,466.8,104.5
2021-09-06 00:00:00,308.0,9.76,4.43e-05,271.0,2.629,10.9,0.0037,335.0,323.0,30.0,3.607,1294.0,448.2,68.6
2021-09-06 01:00:00,304.0,9.6,3.73e-05,273.8,1.881,14.2,0.00457,330.2,113.7,90.0,2.39,1294.0,426.2,26.38
2021-09-06 02:00:00,299.2,9.2,3.4e-05,273.0,2.191,15.5,0.00436,320.5,0.0,90.0,2.799,1294.0,399.5,0.0
2021-09-06 03:00:00,294.5,9.6,3e-05,272.2,1.002,17.3,0.00413,313.0,0.0,120.0,0.9604,1294.0,375.2,0.0
2021-09-06 04:00:00,291.8,9.92,2.73e-05,271.0,2.064,17.6,0.00371,305.5,-10000.0,80.0,2.088,1294.0,362.0,-10000.0
2021-09-06 05:00:00,291.0,9.52,2.74e-05,272.5,2.316,19.5,0.00414,305.2,-10000.0,120.0,2.318,1294.0,358.0,-10000.0
2021-09-06 06:00:00,290.8,9.12,2.94e-05,272.5,2.941,24.9,0.00416,298.2,-10000.0,90.0,4.04,1294.0,356.8,-10000.0
2021-09-06 07:00:00,288.8,9.6,3.07e-05,274.0,3.252,28.6,0.00465,299.8,-10000.0,104.0,4.18,1294.0,347.2,-10000.0
2021-09-06 08:00:00,288.5,9.84,2.97e-05,273.2,2.941,27.3,0.00443,300.5,-10000.0,50.0,3.488,1294.0,345.8,-10000.0
2021-09-06 09:00:00,287.5,9.92,2.85e-05,273.8,3.44,30.2,0.00458,296.5,-10000.0,80.0,3.783,1294.0,341.2,-10000.0
2021-09-06 10:00:00,286.5,10.0,2.86e-05,275.2,3.314,35.7,0.00508,294.0,0.0,86.0,3.46,1294.0,336.0,0.0
2021-09-06 11:00:00,286.5,10.08,2.83e-05,277.0,2.814,43.7,0.00573,292.0,0.0,100.0,4.98,1294.0,336.0,0.0
2021-09-06 12:00:00,287.2,10.32,2.81e-05,276.5,3.562,39.3,0.0055,297.0,0.0,50.0,5.31,1294.0,339.8,0.0
